run_date,ticker,type,option_type,direction,expiration,spot_at_scan,long_strike,short_strike,low_strike,mid_strike,high_strike,strike,call_strike,put_strike,net_cost,max_profit,prob_profit,ev,graded,actual_spot_at_exp,actual_payoff,actual_pnl,win
2026-07-09,GOOGL,Butterfly Pin,call,neutral,2026-08-21,358.8900146484375,,,370.0,375.0,380.0,,,,0.8499999999999979,4.150000000000002,0.06392343366817116,-0.5303828316591421,no,,,,
2026-07-09,GOOGL,Butterfly Pin,call,neutral,2026-08-21,358.8900146484375,,,375.0,380.0,385.0,,,,1.4000000000000021,3.599999999999998,0.052066205941069255,-1.139668970294656,no,,,,
2026-07-09,GOOGL,Butterfly Pin,call,neutral,2026-08-21,358.8900146484375,,,380.0,385.0,390.0,,,,0.6999999999999993,4.300000000000001,0.05801989603308921,-0.4099005198345532,no,,,,
2026-07-09,IWM,Debit Vertical,call,bullish,2026-08-21,297.239990234375,310.0,315.0,,,,,,,1.33,3.67,0.21163742509287914,-0.2718128745356043,no,,,,
2026-07-09,IWM,Debit Vertical,call,bullish,2026-08-21,297.239990234375,315.0,320.0,,,,,,,0.8799999999999999,4.12,0.14286801252619175,-0.16565993736904117,no,,,,
2026-07-09,IWM,Debit Vertical,call,bullish,2026-08-21,297.239990234375,320.0,325.0,,,,,,,0.54,4.46,0.09009876040643222,-0.08950619796783893,no,,,,
2026-07-09,JPM,Debit Vertical,call,bullish,2026-08-21,335.4700012207031,360.0,365.0,,,,,,,1.27,3.73,0.17213466227446372,-0.4093266886276813,no,,,,
2026-07-09,MCD,Butterfly Pin,call,neutral,2026-08-21,276.489990234375,,,270.0,275.0,280.0,,,,1.1500000000000021,3.849999999999998,0.12832476162082695,-0.5083761918958674,no,,,,
2026-07-09,MCD,Butterfly Pin,call,neutral,2026-08-21,276.489990234375,,,275.0,280.0,285.0,,,,1.3499999999999979,3.650000000000002,0.11846406477798532,-0.7576796761100713,no,,,,
2026-07-09,MCD,Butterfly Pin,call,neutral,2026-08-21,276.489990234375,,,280.0,285.0,290.0,,,,1.0500000000000007,3.9499999999999993,0.11938391117180541,-0.45308044414097376,no,,,,
2026-07-09,MCD,Butterfly Pin,call,neutral,2026-08-21,276.489990234375,,,285.0,290.0,295.0,,,,1.1999999999999993,3.8000000000000007,0.10221731374984477,-0.6889134312507755,no,,,,
2026-07-09,MCD,Butterfly Pin,call,neutral,2026-08-21,276.489990234375,,,290.0,295.0,300.0,,,,0.8899999999999997,4.11,0.09433680769028097,-0.41831596154859485,no,,,,
2026-07-09,MSFT,Butterfly Pin,call,neutral,2026-08-21,384.3599853515625,,,375.0,380.0,385.0,,,,1.6000000000000014,3.3999999999999986,0.05191029371412875,-1.3404485314293577,no,,,,
2026-07-09,MSFT,Butterfly Pin,call,neutral,2026-08-21,384.3599853515625,,,380.0,385.0,390.0,,,,1.1000000000000014,3.8999999999999986,0.05864896551266474,-0.8067551724366776,no,,,,
2026-07-09,MSFT,Butterfly Pin,call,neutral,2026-08-21,384.3599853515625,,,385.0,390.0,395.0,,,,1.1000000000000014,3.8999999999999986,0.05705635544425086,-0.8147182227787471,no,,,,
2026-07-09,MSFT,Butterfly Pin,call,neutral,2026-08-21,384.3599853515625,,,390.0,395.0,400.0,,,,0.8999999999999986,4.100000000000001,0.05793790106921598,-0.6103104946539186,no,,,,
2026-07-09,MSFT,Butterfly Pin,call,neutral,2026-08-21,384.3599853515625,,,395.0,400.0,405.0,,,,1.1499999999999986,3.8500000000000014,0.052097368675324884,-0.889513156623374,no,,,,
2026-07-09,MSFT,Butterfly Pin,call,neutral,2026-08-21,384.3599853515625,,,400.0,405.0,410.0,,,,0.6499999999999986,4.350000000000001,0.05610011642458107,-0.3694994178770932,no,,,,
2026-07-09,MSFT,Butterfly Pin,call,neutral,2026-08-21,384.3599853515625,,,405.0,410.0,415.0,,,,1.0,4.0,0.04866777564767566,-0.7566611217616217,no,,,,
2026-07-09,MSFT,Butterfly Pin,call,neutral,2026-08-21,384.3599853515625,,,410.0,415.0,420.0,,,,0.6500000000000021,4.349999999999998,0.04963213482307072,-0.4018393258846485,no,,,,
2026-07-09,NFLX,Debit Vertical,put,bearish,2026-08-21,75.47000122070312,69.0,68.0,,,,,,,0.33000000000000007,0.6699999999999999,0.3004999272794193,-0.02950007272058075,no,,,,
2026-07-09,PFE,Debit Vertical,put,bearish,2026-08-21,24.25,23.0,22.0,,,,,,,0.24000000000000002,0.76,0.23460791481736587,-0.005392085182634121,no,,,,
2026-07-09,SLV,Debit Vertical,put,bearish,2026-08-21,54.13999938964844,50.0,49.0,,,,,,,0.33000000000000007,0.6699999999999999,0.31303439613153805,-0.01696560386846202,no,,,,
2026-07-09,T,Debit Vertical,put,bearish,2026-08-21,21.040000915527344,20.0,19.0,,,,,,,0.3,0.7,0.30426571811636405,0.004265718116364031,no,,,,
2026-07-09,UNP,Debit Vertical,call,bullish,2026-08-21,285.0400085449219,305.0,310.0,,,,,,,1.6,3.4,0.21367116536144476,-0.5316441731927765,no,,,,
2026-07-09,V,Debit Vertical,call,bullish,2026-08-21,348.20001220703125,370.0,375.0,,,,,,,1.5999999999999996,3.4000000000000004,0.20882177983988653,-0.5558911008005668,no,,,,
2026-07-09,V,Debit Vertical,call,bullish,2026-08-21,348.20001220703125,375.0,380.0,,,,,,,1.3800000000000003,3.6199999999999997,0.16793652031338624,-0.540317398433069,no,,,,
2026-07-10,AAPL,Debit Vertical,call,bullish,2026-08-21,315.32000732421875,330.0,335.0,,,,,,,1.5999999999999996,3.4000000000000004,0.26512584315089377,-0.27437078424553074,no,,,,
2026-07-10,AAPL,Debit Vertical,call,bullish,2026-08-21,315.32000732421875,335.0,340.0,,,,,,,1.4499999999999997,3.5500000000000003,0.21117099426563557,-0.394145028671822,no,,,,
2026-07-10,AAPL,Debit Vertical,call,bullish,2026-08-21,315.32000732421875,340.0,345.0,,,,,,,0.9500000000000002,4.05,0.16799771050367507,-0.11001144748162484,no,,,,
2026-07-10,CMCSA,Butterfly Pin,call,neutral,2026-08-21,23.56999969482422,,,23.0,24.0,25.0,,,,0.2799999999999998,0.7200000000000002,0.18373349090631863,-0.09626650909368117,no,,,,
2026-07-10,EWZ,Butterfly Pin,call,neutral,2026-08-21,35.93000030517578,,,34.0,35.0,36.0,,,,0.2900000000000005,0.7099999999999995,0.16789293816462458,-0.1221070618353759,no,,,,
2026-07-10,EWZ,Butterfly Pin,call,neutral,2026-08-21,35.93000030517578,,,35.0,36.0,37.0,,,,0.2599999999999998,0.7400000000000002,0.17696633307265514,-0.08303366692734465,no,,,,
2026-07-10,EWZ,Butterfly Pin,call,neutral,2026-08-21,35.93000030517578,,,36.0,37.0,38.0,,,,0.21999999999999997,0.78,0.17081582691571412,-0.049184173084285854,no,,,,
2026-07-10,EWZ,Butterfly Pin,call,neutral,2026-08-21,35.93000030517578,,,37.0,38.0,39.0,,,,0.21999999999999997,0.78,0.1439294106455471,-0.07607058935445288,no,,,,
2026-07-10,GLD,Debit Vertical,put,bearish,2026-08-21,377.010009765625,345.0,340.0,,,,,,,0.6900000000000002,4.31,0.15284456588864748,0.07422282944323721,no,,,,
2026-07-10,GLD,Debit Vertical,put,bearish,2026-08-21,377.010009765625,350.0,345.0,,,,,,,0.8400000000000001,4.16,0.1879097409467949,0.09954870473397448,no,,,,
2026-07-10,GLD,Debit Vertical,put,bearish,2026-08-21,377.010009765625,355.0,350.0,,,,,,,1.0699999999999998,3.93,0.22850682242767417,0.07253411213837102,no,,,,
2026-07-10,GLD,Debit Vertical,put,bearish,2026-08-21,377.010009765625,360.0,355.0,,,,,,,1.3000000000000003,3.6999999999999997,0.27586828211078096,0.07934141055390453,no,,,,
2026-07-10,GLD,Debit Vertical,put,bearish,2026-08-21,377.010009765625,365.0,360.0,,,,,,,1.6000000000000005,3.3999999999999995,0.32996807496648173,0.04984037483240811,no,,,,
2026-07-10,HD,Debit Vertical,call,bullish,2026-08-21,343.29998779296875,365.0,370.0,,,,,,,1.5,3.5,0.23018362118278946,-0.3490818940860527,no,,,,
2026-07-10,JPM,Debit Vertical,call,bullish,2026-08-21,336.4700012207031,355.0,360.0,,,,,,,1.5999999999999996,3.4000000000000004,0.21449305859179674,-0.5275347070410159,no,,,,
2026-07-10,JPM,Debit Vertical,call,bullish,2026-08-21,336.4700012207031,360.0,365.0,,,,,,,1.2999999999999998,3.7,0.1682676333524637,-0.4586618332376813,no,,,,
2026-07-10,JPM,Debit Vertical,call,bullish,2026-08-21,336.4700012207031,365.0,370.0,,,,,,,1.1700000000000002,3.83,0.12930125593877073,-0.5234937203061464,no,,,,
2026-07-10,KMI,Butterfly Pin,call,neutral,2026-08-21,32.119998931884766,,,33.0,34.0,35.0,,,,0.31000000000000005,0.69,0.15958615491602313,-0.15041384508397693,no,,,,
2026-07-10,MCD,Debit Vertical,put,bearish,2026-08-21,274.6000061035156,255.0,250.0,,,,,,,1.29,3.71,0.1976117017483373,-0.3019414912583136,no,,,,
2026-07-10,MCD,Debit Vertical,put,bearish,2026-08-21,274.6000061035156,260.0,255.0,,,,,,,1.35,3.65,0.2601135951238043,-0.04943202438097871,no,,,,
2026-07-10,META,Butterfly Pin,call,neutral,2026-08-21,669.2100219726562,,,715.0,720.0,725.0,,,,1.5499999999999972,3.450000000000003,0.01861303256336161,-1.4569348371831892,no,,,,
2026-07-10,META,Butterfly Pin,call,neutral,2026-08-21,669.2100219726562,,,720.0,725.0,730.0,,,,1.5,3.5,0.018378805137769683,-1.4081059743111515,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,375.0,380.0,385.0,,,,1.3500000000000014,3.6499999999999986,0.0544820994841998,-1.0775895025790025,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,380.0,385.0,390.0,,,,1.1000000000000085,3.8999999999999915,0.057420521586055095,-0.8128973920697331,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,385.0,390.0,395.0,,,,1.2999999999999972,3.700000000000003,0.053138705123614294,-1.0343064743819257,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,390.0,395.0,400.0,,,,0.6499999999999986,4.350000000000001,0.0604466333703656,-0.34776683314817053,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,395.0,400.0,405.0,,,,0.9499999999999993,4.050000000000001,0.053993865563169985,-0.6800306721841494,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,400.0,405.0,410.0,,,,0.6499999999999986,4.350000000000001,0.05537408950908168,-0.3731295524545901,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,405.0,410.0,415.0,,,,0.5999999999999979,4.400000000000002,0.05294868675831088,-0.33525656620844346,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,410.0,415.0,420.0,,,,0.5500000000000043,4.449999999999996,0.050294124318175926,-0.29852937840912463,no,,,,
2026-07-10,PFE,Debit Vertical,put,bearish,2026-08-21,24.170000076293945,23.0,22.0,,,,,,,0.24,0.76,0.23616652499746493,-0.0038334750025350584,no,,,,
2026-07-10,QQQ,Debit Vertical,call,bullish,2026-08-21,725.510009765625,760.0,765.0,,,,,,,1.5300000000000002,3.4699999999999998,0.22491538645536197,-0.40542306772319037,no,,,,
2026-07-10,QQQ,Debit Vertical,call,bullish,2026-08-21,725.510009765625,765.0,770.0,,,,,,,1.29,3.71,0.19570848025373777,-0.31145759873131107,no,,,,
2026-07-10,QQQ,Debit Vertical,call,bullish,2026-08-21,725.510009765625,770.0,775.0,,,,,,,1.13,3.87,0.16823288703591366,-0.2888355648204316,no,,,,
2026-07-10,QQQ,Debit Vertical,call,bullish,2026-08-21,725.510009765625,775.0,780.0,,,,,,,0.9700000000000002,4.029999999999999,0.14324270206009315,-0.25378648969953443,no,,,,
2026-07-10,QQQ,Debit Vertical,call,bullish,2026-08-21,725.510009765625,780.0,785.0,,,,,,,0.8199999999999998,4.18,0.12079547787606343,-0.21602261061968275,no,,,,
2026-07-10,QQQ,Debit Vertical,call,bullish,2026-08-21,725.510009765625,785.0,790.0,,,,,,,0.6700000000000004,4.33,0.10089957870685806,-0.16550210646571,no,,,,
2026-07-10,QQQ,Debit Vertical,call,bullish,2026-08-21,725.510009765625,790.0,795.0,,,,,,,0.5700000000000003,4.43,0.08393580696373637,-0.15032096518131838,no,,,,
2026-07-10,SLV,Debit Vertical,put,bearish,2026-08-21,53.95000076293945,50.0,49.0,,,,,,,0.31999999999999984,0.6800000000000002,0.3089028425169432,-0.011097157483056619,no,,,,
2026-07-10,V,Debit Vertical,call,bullish,2026-08-21,348.9700012207031,370.0,375.0,,,,,,,1.6,3.4,0.2125822557246974,-0.537088721376513,no,,,,
2026-07-10,V,Debit Vertical,call,bullish,2026-08-21,348.9700012207031,375.0,380.0,,,,,,,1.44,3.56,0.1692237620077245,-0.5938811899613775,no,,,,
2026-07-10,VZ,Debit Vertical,put,bearish,2026-08-21,42.119998931884766,39.0,38.0,,,,,,,0.24,0.76,0.21575944725930385,-0.024240552740696142,no,,,,
2026-07-10,VZ,Debit Vertical,put,bearish,2026-08-21,42.119998931884766,40.0,39.0,,,,,,,0.32,0.6799999999999999,0.2886792135307089,-0.031320786469291095,no,,,,
2026-07-10,CMCSA,Butterfly Pin,call,neutral,2026-08-21,23.56999969482422,,,23.0,24.0,25.0,,,,0.2799999999999998,0.7200000000000002,0.18373349090631863,-0.09626650909368117,no,,,,
2026-07-10,EWZ,Butterfly Pin,call,neutral,2026-08-21,35.93000030517578,,,34.0,35.0,36.0,,,,0.2900000000000005,0.7099999999999995,0.16789293816462458,-0.1221070618353759,no,,,,
2026-07-10,EWZ,Butterfly Pin,call,neutral,2026-08-21,35.93000030517578,,,35.0,36.0,37.0,,,,0.2599999999999998,0.7400000000000002,0.17696633307265514,-0.08303366692734465,no,,,,
2026-07-10,EWZ,Butterfly Pin,call,neutral,2026-08-21,35.93000030517578,,,36.0,37.0,38.0,,,,0.21999999999999997,0.78,0.17081582691571412,-0.049184173084285854,no,,,,
2026-07-10,EWZ,Butterfly Pin,call,neutral,2026-08-21,35.93000030517578,,,37.0,38.0,39.0,,,,0.21999999999999997,0.78,0.1439294106455471,-0.07607058935445288,no,,,,
2026-07-10,HD,Debit Vertical,call,bullish,2026-08-21,343.29998779296875,365.0,370.0,,,,,,,1.5,3.5,0.23018362118278946,-0.3490818940860527,no,,,,
2026-07-10,JPM,Debit Vertical,call,bullish,2026-08-21,336.4700012207031,355.0,360.0,,,,,,,1.5999999999999996,3.4000000000000004,0.21449305859179674,-0.5275347070410159,no,,,,
2026-07-10,JPM,Debit Vertical,call,bullish,2026-08-21,336.4700012207031,360.0,365.0,,,,,,,1.2999999999999998,3.7,0.1682676333524637,-0.4586618332376813,no,,,,
2026-07-10,JPM,Debit Vertical,call,bullish,2026-08-21,336.4700012207031,365.0,370.0,,,,,,,1.1700000000000002,3.83,0.12930125593877073,-0.5234937203061464,no,,,,
2026-07-10,KMI,Butterfly Pin,call,neutral,2026-08-21,32.119998931884766,,,33.0,34.0,35.0,,,,0.31000000000000005,0.69,0.15958615491602313,-0.15041384508397693,no,,,,
2026-07-10,MCD,Debit Vertical,put,bearish,2026-08-21,274.6000061035156,255.0,250.0,,,,,,,1.29,3.71,0.1976117017483373,-0.3019414912583136,no,,,,
2026-07-10,MCD,Debit Vertical,put,bearish,2026-08-21,274.6000061035156,260.0,255.0,,,,,,,1.35,3.65,0.2601135951238043,-0.04943202438097871,no,,,,
2026-07-10,META,Butterfly Pin,call,neutral,2026-08-21,669.2100219726562,,,715.0,720.0,725.0,,,,1.5499999999999972,3.450000000000003,0.01861303256336161,-1.4569348371831892,no,,,,
2026-07-10,META,Butterfly Pin,call,neutral,2026-08-21,669.2100219726562,,,720.0,725.0,730.0,,,,1.5,3.5,0.018378805137769683,-1.4081059743111515,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,375.0,380.0,385.0,,,,1.3500000000000014,3.6499999999999986,0.0544820994841998,-1.0775895025790025,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,380.0,385.0,390.0,,,,1.1000000000000085,3.8999999999999915,0.057420521586055095,-0.8128973920697331,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,385.0,390.0,395.0,,,,1.2999999999999972,3.700000000000003,0.053138705123614294,-1.0343064743819257,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,390.0,395.0,400.0,,,,0.6499999999999986,4.350000000000001,0.0604466333703656,-0.34776683314817053,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,395.0,400.0,405.0,,,,0.9499999999999993,4.050000000000001,0.053993865563169985,-0.6800306721841494,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,400.0,405.0,410.0,,,,0.6499999999999986,4.350000000000001,0.05537408950908168,-0.3731295524545901,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,405.0,410.0,415.0,,,,0.5999999999999979,4.400000000000002,0.05294868675831088,-0.33525656620844346,no,,,,
2026-07-10,MSFT,Butterfly Pin,call,neutral,2026-08-21,385.1000061035156,,,410.0,415.0,420.0,,,,0.5500000000000043,4.449999999999996,0.050294124318175926,-0.29852937840912463,no,,,,
2026-07-10,PEP,Long Put,put,bearish,2026-08-21,137.3800048828125,,,,,,135.0,,,3.05,7.981277161319665,0.3147527549946779,0.42212487763523443,no,,,,
2026-07-10,PFE,Debit Vertical,put,bearish,2026-08-21,24.170000076293945,23.0,22.0,,,,,,,0.24,0.76,0.23616652499746493,-0.0038334750025350584,no,,,,
2026-07-10,SLV,Debit Vertical,put,bearish,2026-08-21,53.95000076293945,50.0,49.0,,,,,,,0.31999999999999984,0.6800000000000002,0.3089028425169432,-0.011097157483056619,no,,,,
2026-07-10,V,Debit Vertical,call,bullish,2026-08-21,348.9700012207031,370.0,375.0,,,,,,,1.6,3.4,0.2125822557246974,-0.537088721376513,no,,,,
2026-07-10,V,Debit Vertical,call,bullish,2026-08-21,348.9700012207031,375.0,380.0,,,,,,,1.44,3.56,0.1692237620077245,-0.5938811899613775,no,,,,
2026-07-10,VZ,Debit Vertical,put,bearish,2026-08-21,42.119998931884766,39.0,38.0,,,,,,,0.24,0.76,0.21575944725930385,-0.024240552740696142,no,,,,
2026-07-10,VZ,Debit Vertical,put,bearish,2026-08-21,42.119998931884766,40.0,39.0,,,,,,,0.32,0.6799999999999999,0.2886792135307089,-0.031320786469291095,no,,,,
